system:index,2023-10-12,2023-10-17,2023-10-25,2023-10-29,2023-11-05,2023-11-10,2023-11-17,2023-11-18,2023-11-22,2023-11-29,2023-12-04,2023-12-11,2023-12-16,2023-12-23,2023-12-24,2023-12-28,2024-01-04,2024-01-05,2024-01-09,2024-01-16,2024-01-17,2024-01-21,2024-01-28,2024-01-29,2024-02-02,2024-02-09,2024-02-10,2024-02-14,2024-02-21,2024-02-22,2024-02-26,2024-03-04,2024-03-05,2024-03-09,2024-03-16,2024-03-17,2024-03-21,2024-03-28,2024-03-29,2024-04-02,2024-04-09,2024-04-21,2024-05-04,2024-05-08,2024-05-15,2024-05-16,2024-05-27,2024-06-01,2024-07-02,2024-07-03,2024-07-27,2024-08-12,2024-09-01,2024-09-05,2024-09-12,2024-09-13,2024-09-17,2024-09-24,2024-09-25,2024-10-31,id,.geo
1_gaza_damage_20231012T154103_0000000000000000028b,0.0,0.0,800.2984161376953,3501.3065185546875,3501.3065185546875,3501.3065185546875,3501.3065185546875,7402.762771606445,7402.762771606445,7402.762771606445,7402.762771606445,7902.948417663574,7902.948417663574,7902.948417663574,7902.948417663574,7902.948417663574,7902.948417663574,8403.134925842285,8403.134925842285,8403.134925842285,8903.321502685547,8903.321502685547,8903.321502685547,11304.217559814453,11304.217559814453,12704.743431091309,17406.509605407715,19007.11058807373,20607.712394714355,20607.712394714355,20607.712394714355,23208.690132141113,23208.690132141113,23208.690132141113,23208.690132141113,23208.690132141113,23208.690132141113,24609.216705322266,24609.216705322266,24609.216705322266,24609.216705322266,24609.216705322266,26710.003944396973,26710.003944396973,26710.003944396973,26710.003944396973,26710.003944396973,26710.003944396973,26710.003944396973,26710.003944396973,26710.003944396973,26710.003944396973,30211.319023132324,47327.164428351905,47327.164428351905,50328.29274713853,53238.799063918166,54639.32599568086,57240.302970168166,58040.60321736055,652,"{""type"":""Polygon"",""coordinates"":[[[34.377617431537296,31.406912309148208],[34.377485680720255,31.397890295297763],[34.38800370700871,31.39777684387393],[34.38813654278938,31.40679877148017],[34.377617431537296,31.406912309148208]]]}"
1_gaza_damage_20231012T154103_0000000000000000028c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03759765625,100.03759765625,100.03759765625,100.03759765625,100.03759765625,100.03759765625,100.03759765625,653,"{""type"":""Polygon"",""coordinates"":[[[34.377485680720255,31.397890295297763],[34.3773540143802,31.38887274661034],[34.38787104035443,31.388759355142604],[34.38800370700871,31.39777684387393],[34.377485680720255,31.397890295297763]]]}"
1_gaza_damage_20231012T154103_0000000000000000028d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654,"{""type"":""Polygon"",""coordinates"":[[[34.3773540143802,31.38887274661034],[34.37722234784442,31.379850709027696],[34.387738373501286,31.379737377737552],[34.38787104035443,31.388759355142604],[34.3773540143802,31.38887274661034]]]}"
1_gaza_damage_20231012T154103_0000000000000000028e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655,"{""type"":""Polygon"",""coordinates"":[[[34.37722234784442,31.379850709027696],[34.377090765786136,31.37083321546564],[34.38760579111243,31.370719867065816],[34.387738373501286,31.379737377737552],[34.37722234784442,31.379850709027696]]]}"
1_gaza_damage_20231012T154103_0000000000000000028f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656,"{""type"":""Polygon"",""coordinates"":[[[34.377090765786136,31.37083321546564],[34.376959183532385,31.36181115704546],[34.387473208524945,31.36169786852235],[34.38760579111243,31.370719867065816],[34.377090765786136,31.37083321546564]]]}"
1_gaza_damage_20231012T154103_00000000000000000290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657,"{""type"":""Polygon"",""coordinates"":[[[34.376959183532385,31.36181115704546],[34.376827770430076,31.352793542222898],[34.387340795065654,31.35268031305249],[34.387473208524945,31.36169786852235],[34.376959183532385,31.36181115704546]]]}"
1_gaza_damage_20231012T154103_00000000000000000291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,"{""type"":""Polygon"",""coordinates"":[[[34.376827770430076,31.352793542222898],[34.376696357132815,31.343771516905786],[34.38720838140825,31.34365827052282],[34.387340795065654,31.35268031305249],[34.376827770430076,31.352793542222898]]]}"
1_gaza_damage_20231012T154103_00000000000000000292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659,"{""type"":""Polygon"",""coordinates"":[[[34.376696357132815,31.343771516905786],[34.376564943640595,31.334749458024096],[34.38707596755276,31.3346362710624],[34.38720838140825,31.34365827052282],[34.376696357132815,31.343771516905786]]]}"
1_gaza_damage_20231012T154103_00000000000000000293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660,"{""type"":""Polygon"",""coordinates"":[[[34.376564943640595,31.334749458024096],[34.37643369930108,31.325731845889873],[34.38694372282671,31.325618641034],[34.38707596755276,31.3346362710624],[34.376564943640595,31.334749458024096]]]}"
1_gaza_damage_20231012T154103_00000000000000000294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661,"{""type"":""Polygon"",""coordinates"":[[[34.37643369930108,31.325731845889873],[34.37630245476711,31.316709670888933],[34.38681139323917,31.316596627677733],[34.38694372282671,31.325618641034],[34.37643369930108,31.325731845889873]]]}"
1_gaza_damage_20231012T154103_00000000000000000295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662,"{""type"":""Polygon"",""coordinates"":[[[34.37630245476711,31.316709670888933],[34.376171294712776,31.30769204725078],[34.38667931744588,31.307579036912276],[34.38681139323917,31.316596627677733],[34.37630245476711,31.316709670888933]]]}"
1_gaza_damage_20231012T154103_00000000000000000296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,"{""type"":""Polygon"",""coordinates"":[[[34.376171294712776,31.30769204725078],[34.37604013446424,31.298669938355776],[34.386547156791345,31.298556910032406],[34.38667931744588,31.307579036912276],[34.376171294712776,31.30769204725078]]]}"
1_gaza_damage_20231012T154103_00000000000000000297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664,"{""type"":""Polygon"",""coordinates"":[[[34.37604013446424,31.298669938355776],[34.37590914337017,31.28965228039953],[34.386415080603754,31.289539336084815],[34.386547156791345,31.298556910032406],[34.37604013446424,31.298669938355776]]]}"
1_gaza_damage_20231012T154103_00000000000000000298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665,"{""type"":""Polygon"",""coordinates"":[[[34.37590914337017,31.28965228039953],[34.37577806740796,31.28063008688312],[34.386283088883495,31.28051717538019],[34.386415080603754,31.289539336084815],[34.37590914337017,31.28965228039953]]]}"
1_gaza_damage_20231012T154103_00000000000000000299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666,"{""type"":""Polygon"",""coordinates"":[[[34.37577806740796,31.28063008688312],[34.37564716060096,31.27161242321438],[34.38615118163096,31.27149949288458],[34.386283088883495,31.28051717538019],[34.37577806740796,31.28063008688312]]]}"
1_gaza_damage_20231012T154103_0000000000000000029a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667,"{""type"":""Polygon"",""coordinates"":[[[34.37564716060096,31.27161242321438],[34.37551625360054,31.262590275915276],[34.386019274181834,31.26247740379826],[34.38615118163096,31.27149949288458],[34.37564716060096,31.27161242321438]]]}"
1_gaza_damage_20231012T154103_0000000000000000029b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668,"{""type"":""Polygon"",""coordinates"":[[[34.37551625360054,31.262590275915276],[34.3753854310815,31.25356799898833],[34.38588745120094,31.25345518494187],[34.386019274181834,31.26247740379826],[34.37551625360054,31.262590275915276]]]}"
1_gaza_damage_20231012T154103_0000000000000000029c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669,"{""type"":""Polygon"",""coordinates"":[[[34.3753854310815,31.25356799898833],[34.37525469304424,31.24455028075275],[34.385755712688635,31.244437524253083],[34.38588745120094,31.25345518494187],[34.3753854310815,31.25356799898833]]]}"
1_gaza_damage_20231012T154103_0000000000000000029d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670,"{""type"":""Polygon"",""coordinates"":[[[34.37525469304424,31.24455028075275],[34.37512395481402,31.23552808010291],[34.385623973980266,31.23541530452604],[34.385755712688635,31.244437524253083],[34.37525469304424,31.24455028075275]]]}"
1_gaza_damage_20231012T154103_0000000000000000029e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671,"{""type"":""Polygon"",""coordinates"":[[[34.37512395481402,31.23552808010291],[34.37499330106609,31.226510363387476],[34.38549240440617,31.22639761936999],[34.385623973980266,31.23541530452604],[34.37512395481402,31.23552808010291]]]}"
1_gaza_damage_20231012T154103_0000000000000000029f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672,"{""type"":""Polygon"",""coordinates"":[[[34.37499330106609,31.226510363387476],[34.37486273180082,31.217488062534333],[34.38536074997121,31.21737540166804],[34.38549240440617,31.22639761936999],[34.37499330106609,31.226510363387476]]]}"
1_gaza_damage_20231012T154103_000000000000000002a0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673,"{""type"":""Polygon"",""coordinates"":[[[34.39080447632276,31.587194613700326],[34.401343690601145,31.587079440830898],[34.401478791896224,31.59610110512053],[34.39093857779855,31.59621634215413],[34.39080447632276,31.587194613700326]]]}"
1_gaza_damage_20231012T154103_000000000000000002a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674,"{""type"":""Polygon"",""coordinates"":[[[34.39080447632276,31.587194613700326],[34.390670543964134,31.578177455238478],[34.40120875839986,31.578062345997804],[34.401343690601145,31.587079440830898],[34.39080447632276,31.587194613700326]]]}"
1_gaza_damage_20231012T154103_000000000000000002a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675,"{""type"":""Polygon"",""coordinates"":[[[34.390670543964134,31.578177455238478],[34.39053661140279,31.569155723057563],[34.40107382599263,31.56904067767385],[34.40120875839986,31.578062345997804],[34.390670543964134,31.578177455238478]]]}"
1_gaza_damage_20231012T154103_000000000000000002a3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,"{""type"":""Polygon"",""coordinates"":[[[34.39053661140279,31.569155723057563],[34.39040284795966,31.5601384863688],[34.40093897802984,31.560023453520873],[34.40107382599263,31.56904067767385],[34.39053661140279,31.569155723057563]]]}"
1_gaza_damage_20231012T154103_000000000000000002a4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677,"{""type"":""Polygon"",""coordinates"":[[[34.39040284795966,31.5601384863688],[34.39026899965372,31.55111677923878],[34.400804129861385,31.551001809937762],[34.40093897802984,31.560023453520873],[34.39040284795966,31.5601384863688]]]}"
1_gaza_damage_20231012T154103_000000000000000002a5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678,"{""type"":""Polygon"",""coordinates"":[[[34.39026899965372,31.55111677923878],[34.39013523580604,31.54209507264455],[34.40066936613788,31.541980090083342],[34.400804129861385,31.551001809937762],[34.39026899965372,31.55111677923878]]]}"
1_gaza_damage_20231012T154103_000000000000000002a6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679,"{""type"":""Polygon"",""coordinates"":[[[34.39013523580604,31.54209507264455],[34.39000164107785,31.533077788073438],[34.400534686859736,31.53296289421445],[34.40066936613788,31.541980090083342],[34.39013523580604,31.54209507264455]]]}"
1_gaza_damage_20231012T154103_000000000000000002a7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680,"{""type"":""Polygon"",""coordinates"":[[[34.39000164107785,31.533077788073438],[34.38986796148698,31.524056034241813],[34.400400092027326,31.523941100974064],[34.400534686859736,31.53296289421445],[34.39000164107785,31.533077788073438]]]}"
1_gaza_damage_20231012T154103_000000000000000002a8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681,"{""type"":""Polygon"",""coordinates"":[[[34.38986796148698,31.524056034241813],[34.38973445101638,31.51503870453753],[34.40026549699002,31.51492385966371],[34.400400092027326,31.523941100974064],[34.38986796148698,31.524056034241813]]]}"
1_gaza_damage_20231012T154103_000000000000000002a9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682,"{""type"":""Polygon"",""coordinates"":[[[34.38973445101638,31.51503870453753],[34.389600940344344,31.506016957218915],[34.40013098639898,31.50590217512114],[34.40026549699002,31.51492385966371],[34.38973445101638,31.51503870453753]]]}"
1_gaza_damage_20231012T154103_000000000000000002aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683,"{""type"":""Polygon"",""coordinates"":[[[34.389600940344344,31.506016957218915],[34.38946751413223,31.496999585276757],[34.39999664490586,31.49688483962418],[34.40013098639898,31.50590217512114],[34.389600940344344,31.506016957218915]]]}"
1_gaza_damage_20231012T154103_000000000000000002ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684,"{""type"":""Polygon"",""coordinates"":[[[34.38946751413223,31.496999585276757],[34.38933417238043,31.48797777071401],[34.39986221855722,31.487863036670152],[34.39999664490586,31.49688483962418],[34.38946751413223,31.496999585276757]]]}"
1_gaza_damage_20231012T154103_000000000000000002ac,0.0,0.0,0.0,0.0,0.0,700.2555541992188,700.2555541992188,700.2555541992188,700.2555541992188,700.2555541992188,706.1400483075311,706.1400483075311,1106.2862503949334,1106.2862503949334,1106.2862503949334,1106.2862503949334,1506.432254118078,1506.432254118078,1506.432254118078,1506.432254118078,2106.651171964758,3107.016497892492,3107.016497892492,5808.005908292883,7208.518420499914,7408.591540617102,8508.995456022374,9109.215937894933,9109.215937894933,9109.215937894933,10109.582080167882,11310.02286080753,11310.02286080753,11310.02286080753,11310.02286080753,11310.02286080753,11510.096133512609,11510.096133512609,11510.096133512609,13910.97933511173,13910.97933511173,19913.185031217687,19913.185031217687,20113.25873116886,21513.774134916417,21613.810717863194,21613.810717863194,21613.810717863194,21613.810717863194,22214.031100553624,22614.178378385655,23614.5429947797,24214.763156217687,24414.836024564855,25115.093127531163,25115.093127531163,25115.093127531163,25115.093127531163,26215.494014066808,26215.494014066808,685,"{""type"":""Polygon"",""coordinates"":[[[34.38933417238043,31.48797777071401],[34.389200830427704,31.478960436122428],[34.39972787665573,31.47884576403823],[34.39986221855722,31.487863036670152],[34.38933417238043,31.48797777071401]]]}"
