"","system.index","X2023.10.12","X2023.10.17","X2023.10.25","X2023.10.29","X2023.11.05","X2023.11.10","X2023.11.17","X2023.11.18","X2023.11.22","X2023.11.29","X2023.12.04","X2023.12.11","X2023.12.16","X2023.12.23","X2023.12.24","X2023.12.28","X2024.01.04","X2024.01.05","X2024.01.09","X2024.01.16","X2024.01.17","X2024.01.21","X2024.01.28","X2024.01.29","X2024.02.02","X2024.02.09","X2024.02.10","X2024.02.14","X2024.02.21","X2024.02.22","X2024.02.26","X2024.03.04","X2024.03.05","X2024.03.09","X2024.03.16","X2024.03.17","X2024.03.21","X2024.03.28","X2024.03.29","X2024.04.02","X2024.04.09","X2024.04.21","X2024.05.04","X2024.05.08","X2024.05.16","X2024.05.20","X2024.05.27","X2024.06.01","X2024.07.03","X2024.07.27","id",".geo","X2024.08.03","X2024.08.10","X2024.08.17","X2024.08.24","X2024.08.31","X2024.09.07","X2024.09.14","X2024.09.21","X2024.09.28","X2024.10.05"
"1014","1_gaza_dpm_20231012T154103_asc_000000000000000003f5",2098.70244329116,60493.5684845868,123215.906427451,66369.0519748463,105792.059269625,20606.4388656616,52416.3750534058,26908.4334487915,42913.3972015381,10101.5727091172,3401.06304168701,5301.65068054199,2100.65515899658,3000.93502807617,5601.74527740479,0,0,5501.71629333496,100.031188964844,0,500.155883789062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014,"{""type"":""Polygon"",""coordinates"":[[[34.474532697876185,31.550172618014052],[34.47439077295507,31.541151252863873],[34.48491923743535,31.54102940747826],[34.48506207561419,31.550050731628218],[34.474532697876185,31.550172618014052]]]}",0,0,0,0,3000.93389129639,1400.43527984619,700.217483520508,500.155860900879,0,0
"1015","1_gaza_dpm_20231012T154103_asc_000000000000000003f6",100.031555175781,30609.6281585693,38212.0083847046,51989.6022762523,78677.7024729112,53879.6462958841,96192.9432395486,52616.5036849976,119000.211887225,63801.9385406494,38606.6037594066,22302.2585021075,18698.0445372638,47714.9180831909,9502.97384643555,3401.06562805176,18397.9340865191,300.093856811523,0,0,1300.40888977051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015,"{""type"":""Polygon"",""coordinates"":[[[34.47439077295507,31.541151252863873],[34.474249101544814,31.532134279614006],[34.48477648359405,31.53201252649501],[34.48491923743535,31.54102940747826],[34.47439077295507,31.541151252863873]]]}",0,0,0,0,0,0,0,0,0,0
"1016","1_gaza_dpm_20231012T154103_asc_000000000000000003f7",500.157386779785,4501.41564178467,58503.4146402696,43800.3672032973,30003.9098736034,46103.4207523122,26004.998209067,21383.1945706536,21685.9970368329,67592.1468713199,46905.2270486271,29809.3565826416,37609.40305095,173431.535589061,60409.5440652286,13504.2499008179,30509.588218689,28698.031149651,7502.35627746582,3100.9720993042,1600.50234985352,0,0,1598.54228704116,2500.78653717041,0,600.190017700195,0,0,1300.41069030762,0,0,0,0,0,0,900.284278869629,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,"{""type"":""Polygon"",""coordinates"":[[[34.474249101544814,31.532134279614006],[34.47410734532604,31.523112915516883],[34.48463372952069,31.522991152375134],[34.48477648359405,31.53201252649501],[34.474249101544814,31.532134279614006]]]}",0,0,0,0,1600.50366210938,800.250686645508,0,0,0,0
"1017","1_gaza_dpm_20231012T154103_asc_000000000000000003f8",20099.1880499447,38504.9896704281,55310.1604467953,53512.8621314554,46714.6605911255,15901.0734656839,30209.4517059326,11695.8386733111,19005.1460995842,50511.5287730498,14184.4228900685,45282.8048275218,10091.3955298031,89686.9572121115,30106.263506003,16905.3092651367,37594.570726821,9795.23035879696,400.125022888184,2000.63143920898,900.283332824707,0,0,2993.09966726864,400.125381469727,0,0,0,0,200.062080383301,0,0,1100.34476470947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017,"{""type"":""Polygon"",""coordinates"":[[[34.47410734532604,31.523112915516883],[34.4739657580392,31.51409589470397],[34.48449114435558,31.513974197631327],[34.48463372952069,31.522991152375134],[34.47410734532604,31.523112915516883]]]}",0,0,0,0,0,0,200.063179016113,199.277447240493,0,0
"1018","1_gaza_dpm_20231012T154103_asc_000000000000000003f9",18905.9205627441,43513.6437530518,40601.7360487096,54703.7839930815,43897.2116378784,33907.4876270967,25404.842210837,5801.81430053711,34708.8817493214,36097.6176874497,16701.3254340677,21406.7183227539,22891.5067304723,53285.3839214549,30309.5230026245,16705.2268676758,82600.4943039838,19106.0132904053,6602.06116485596,0,0,300.093955993652,0,400.124389648438,0,0,0,0,0,0,0,0,200.062210083008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,"{""type"":""Polygon"",""coordinates"":[[[34.4739657580392,31.51409589470397],[34.47382417052427,31.50507445796263],[34.48434847438867,31.504952776431285],[34.48449114435558,31.513974197631327],[34.4739657580392,31.51409589470397]]]}",0,0,0,0,0,0,0,0,0,0
"1019","1_gaza_dpm_20231012T154103_asc_000000000000000003fa",3100.96853637695,39885.0987171846,203936.423943912,52704.3683318194,60404.7375343772,7499.20356185015,55395.8188104068,35811.2232131958,15701.7684879976,29498.239088799,33502.667359296,182716.448228365,55874.4862383674,38010.2949533799,2500.78620910645,4701.47384643555,1500.47007751465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,"{""type"":""Polygon"",""coordinates"":[[[34.47382417052427,31.50507445796263],[34.473682667361814,31.496057469112785],[34.48420605790125,31.495935827463647],[34.48434847438867,31.504952776431285],[34.47382417052427,31.50507445796263]]]}",0,0,0,0,0,0,0,0,0,0
"1020","1_gaza_dpm_20231012T154103_asc_000000000000000003fb",132610.25696833,127727.362633021,218844.403002391,28771.8333076028,18105.6819915771,9295.07826681698,3795.31246140424,3401.05884552002,7786.77009717156,3301.04202270508,5701.7946472168,100.031600952148,100.031074523926,4591.64034450755,1200.37376403809,0,100.031021118164,1700.53562927246,1000.31288146973,0,0,0,0,1100.34628295898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,"{""type"":""Polygon"",""coordinates"":[[[34.473682667361814,31.496057469112785],[34.47354116397155,31.48703598850576],[34.48406355661231,31.486914412842765],[34.48420605790125,31.495935827463647],[34.473682667361814,31.496057469112785]]]}",0,0,0,0,0,0,0,0,0,0
"1021","1_gaza_dpm_20231012T154103_asc_000000000000000003fc",0,0,0,0,0,0,2300.72689056396,1700.53710174561,0,0,0,1300.4102935791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021,"{""type"":""Polygon"",""coordinates"":[[[34.47354116397155,31.48703598850576],[34.47339982951514,31.478018932021545],[34.483921139662854,31.477897447689827],[34.48406355661231,31.486914412842765],[34.47354116397155,31.48703598850576]]]}",0,0,0,0,0,0,0,0,0,0
"1022","1_gaza_dpm_20231012T154103_asc_000000000000000003fd",0,0,3287.31537269144,4101.2970123291,7290.54183107264,0,1600.50543212891,1200.37911224365,0,0,0,0,0,100.031623840332,0,0,0,0,1000.31564331055,0,300.094955444336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,"{""type"":""Polygon"",""coordinates"":[[[34.47339982951514,31.478018932021545],[34.47325849483146,31.468997461235876],[34.483778807053284,31.468875965931243],[34.483921139662854,31.477897447689827],[34.47339982951514,31.478018932021545]]]}",0,0,0,0,0,0,0,0,0,0
"1023","1_gaza_dpm_20231012T154103_asc_000000000000000003fe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,"{""type"":""Polygon"",""coordinates"":[[[34.47325849483146,31.468997461235876],[34.47311724450162,31.459975919644236],[34.48363655878401,31.459854489861403],[34.483778807053284,31.468875965931243],[34.47325849483146,31.468997461235876]]]}",0,0,0,0,0,0,0,0,0,0
"1024","1_gaza_dpm_20231012T154103_asc_000000000000000003ff",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,"{""type"":""Polygon"",""coordinates"":[[[34.47311724450162,31.459975919644236],[34.472976078526045,31.450958831192853],[34.483494394855455,31.450837466415194],[34.48363655878401,31.459854489861403],[34.47311724450162,31.459975919644236]]]}",0,0,0,0,0,0,0,0,0,0
"1025","1_gaza_dpm_20231012T154103_asc_00000000000000000400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,"{""type"":""Polygon"",""coordinates"":[[[34.472976078526045,31.450958831192853],[34.47283491232374,31.44193732965902],[34.483352230696774,31.4418159534387],[34.483494394855455,31.450837466415194],[34.472976078526045,31.450958831192853]]]}",0,0,0,0,0,0,0,0,0,0
"1026","1_gaza_dpm_20231012T154103_asc_00000000000000000401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026,"{""type"":""Polygon"",""coordinates"":[[[34.47283491232374,31.44193732965902],[34.47269383047624,31.432920206690806],[34.48321015087935,31.432798895175964],[34.483352230696774,31.4418159534387],[34.47283491232374,31.44193732965902]]]}",0,0,0,0,0,0,0,0,0,0
"1027","1_gaza_dpm_20231012T154103_asc_00000000000000000402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027,"{""type"":""Polygon"",""coordinates"":[[[34.47269383047624,31.432920206690806],[34.47255283298394,31.423898645611978],[34.48306815540361,31.423777322336747],[34.48321015087935,31.432798895175964],[34.47269383047624,31.432920206690806]]]}",0,0,0,0,0,0,0,0,0,0
"1028","1_gaza_dpm_20231012T154103_asc_00000000000000000403",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028,"{""type"":""Polygon"",""coordinates"":[[[34.47255283298394,31.423898645611978],[34.47241191984726,31.41488154187222],[34.482926244269954,31.41476028298938],[34.48306815540361,31.423777322336747],[34.47255283298394,31.423898645611978]]]}",0,0,0,0,0,0,0,0,0,0
"1029","1_gaza_dpm_20231012T154103_asc_00000000000000000404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,"{""type"":""Polygon"",""coordinates"":[[[34.47241191984726,31.41488154187222],[34.472271006484696,31.405859949994316],[34.48278433290701,31.40573875572629],[34.482926244269954,31.41476028298938],[34.47241191984726,31.41488154187222]]]}",0,0,0,0,0,0,0,0,0,0
"1030","1_gaza_dpm_20231012T154103_asc_00000000000000000405",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,"{""type"":""Polygon"",""coordinates"":[[[34.472271006484696,31.405859949994316],[34.47213017747829,31.396838292378344],[34.48264242131476,31.396717188407766],[34.48278433290701,31.40573875572629],[34.472271006484696,31.405859949994316]]]}",0,0,0,0,0,0,0,0,0,0
"1031","1_gaza_dpm_20231012T154103_asc_00000000000000000406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,"{""type"":""Polygon"",""coordinates"":[[[34.47213017747829,31.396838292378344],[34.47198951741064,31.387821146116366],[34.48250076320943,31.387700029381605],[34.48264242131476,31.396717188407766],[34.47213017747829,31.396838292378344]]]}",0,0,0,0,0,0,0,0,0,0
"1032","1_gaza_dpm_20231012T154103_asc_00000000000000000407",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,"{""type"":""Polygon"",""coordinates"":[[[34.47198951741064,31.387821146116366],[34.471848772535594,31.378799538749288],[34.48235902030342,31.378678486171182],[34.48250076320943,31.387700029381605],[34.47198951741064,31.387821146116366]]]}",0,0,0,0,0,0,0,0,0,0
"1033","1_gaza_dpm_20231012T154103_asc_00000000000000000408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,"{""type"":""Polygon"",""coordinates"":[[[34.471848772535594,31.378799538749288],[34.47170819660011,31.369782368138896],[34.482217446313356,31.369661302485593],[34.48235902030342,31.378678486171182],[34.471848772535594,31.378799538749288]]]}",0,0,0,0,0,0,0,0,0,0
"1034","1_gaza_dpm_20231012T154103_asc_00000000000000000409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,"{""type"":""Polygon"",""coordinates"":[[[34.47170819660011,31.369782368138896],[34.47156762043984,31.36076063469097],[34.48207587209511,31.360639709606716],[34.482217446313356,31.369661302485593],[34.47170819660011,31.369782368138896]]]}",0,0,0,0,0,0,0,0,0,0
"1035","1_gaza_dpm_20231012T154103_asc_0000000000000000040a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,"{""type"":""Polygon"",""coordinates"":[[[34.47156762043984,31.36076063469097],[34.471427128637494,31.351743442618062],[34.48193438222127,31.351622504152946],[34.48207587209511,31.360639709606716],[34.47156762043984,31.36076063469097]]]}",0,0,0,0,0,0,0,0,0,0
"1036","1_gaza_dpm_20231012T154103_asc_0000000000000000040b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,"{""type"":""Polygon"",""coordinates"":[[[34.471427128637494,31.351743442618062],[34.47128663661063,31.342721765230305],[34.481792892119515,31.342600890319904],[34.48193438222127,31.351622504152946],[34.471427128637494,31.351743442618062]]]}",0,0,0,0,0,0,0,0,0,0
"1037","1_gaza_dpm_20231012T154103_asc_0000000000000000040c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,"{""type"":""Polygon"",""coordinates"":[[[34.47128663661063,31.342721765230305],[34.471146228942224,31.33370010391028],[34.48165148636273,31.333579215670966],[34.481792892119515,31.342600890319904],[34.47128663661063,31.342721765230305]]]}",0,0,0,0,0,0,0,0,0,0
"1038","1_gaza_dpm_20231012T154103_asc_0000000000000000040d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,"{""type"":""Polygon"",""coordinates"":[[[34.471146228942224,31.33370010391028],[34.47100599021585,31.324682807856856],[34.48151024952435,31.324561982494746],[34.48165148636273,31.333579215670966],[34.471146228942224,31.33370010391028]]]}",0,0,0,0,0,0,0,0,0,0
"1039","1_gaza_dpm_20231012T154103_asc_0000000000000000040e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,"{""type"":""Polygon"",""coordinates"":[[[34.47100599021585,31.324682807856856],[34.47086575126576,31.315661104450108],[34.481368927885704,31.31554029123248],[34.48151024952435,31.324561982494746],[34.47100599021585,31.324682807856856]]]}",0,0,0,0,0,0,0,0,0,0
"1040","1_gaza_dpm_20231012T154103_asc_0000000000000000040f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,"{""type"":""Polygon"",""coordinates"":[[[34.47086575126576,31.315661104450108],[34.47072559667537,31.306643794179205],[34.48122785973959,31.30652309449246],[34.481368927885704,31.31554029123248],[34.47086575126576,31.315661104450108]]]}",0,0,0,0,0,0,0,0,0,0
"1041","1_gaza_dpm_20231012T154103_asc_00000000000000000410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041,"{""type"":""Polygon"",""coordinates"":[[[34.47072559667537,31.306643794179205],[34.47058544186153,31.29762207737247],[34.4810867067935,31.297501363732614],[34.48122785973959,31.30652309449246],[34.47072559667537,31.306643794179205]]]}",0,0,0,0,0,0,0,0,0,0
"1042","1_gaza_dpm_20231012T154103_asc_00000000000000000411",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042,"{""type"":""Polygon"",""coordinates"":[[[34.47058544186153,31.29762207737247],[34.47044537140794,31.288604755772223],[34.480945638194136,31.288484104413882],[34.4810867067935,31.297501363732614],[34.47058544186153,31.29762207737247]]]}",0,0,0,0,0,0,0,0,0,0
"1043","1_gaza_dpm_20231012T154103_asc_00000000000000000412",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043,"{""type"":""Polygon"",""coordinates"":[[[34.47044537140794,31.288604755772223],[34.470305385314994,31.27958292591925],[34.48080465394196,31.27946233705765],[34.480945638194136,31.288484104413882],[34.47044537140794,31.288604755772223]]]}",0,0,0,0,0,0,0,0,0,0
"1044","1_gaza_dpm_20231012T154103_asc_00000000000000000413",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,"{""type"":""Polygon"",""coordinates"":[[[34.470305385314994,31.27958292591925],[34.470165483583095,31.270565646887505],[34.48066375403732,31.270445043231447],[34.48080465394196,31.27946233705765],[34.470305385314994,31.27958292591925]]]}",0,0,0,0,0,0,0,0,0,0
"1045","1_gaza_dpm_20231012T154103_asc_00000000000000000414",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045,"{""type"":""Polygon"",""coordinates"":[[[34.470165483583095,31.270565646887505],[34.470025581628576,31.26154380942026],[34.4805228539067,31.26142326796018],[34.48066375403732,31.270445043231447],[34.470165483583095,31.270565646887505]]]}",0,0,0,0,0,0,0,0,0,0
"1046","1_gaza_dpm_20231012T154103_asc_00000000000000000415",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046,"{""type"":""Polygon"",""coordinates"":[[[34.470025581628576,31.26154380942026],[34.46988576403565,31.252521994583457],[34.48038203812418,31.252401515165012],[34.4805228539067,31.26142326796018],[34.470025581628576,31.26154380942026]]]}",0,0,0,0,0,0,0,0,0,0
"1047","1_gaza_dpm_20231012T154103_asc_00000000000000000416",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,"{""type"":""Polygon"",""coordinates"":[[[34.46988576403565,31.252521994583457],[34.46974603080472,31.243504656922624],[34.48024130669019,31.243384162244624],[34.48038203812418,31.252401515165012],[34.46988576403565,31.252521994583457]]]}",0,0,0,0,0,0,0,0,0,0
"1048","1_gaza_dpm_20231012T154103_asc_00000000000000000417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048,"{""type"":""Polygon"",""coordinates"":[[[34.46974603080472,31.243504656922624],[34.469606381936195,31.234482736280043],[34.48010057503075,31.234362405883807],[34.48024130669019,31.243384162244624],[34.46974603080472,31.243504656922624]]]}",0,0,0,0,0,0,0,0,0,0
"1049","1_gaza_dpm_20231012T154103_asc_00000000000000000418",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,"{""type"":""Polygon"",""coordinates"":[[[34.469606381936195,31.234482736280043],[34.46946673284586,31.225465397431044],[34.47996001229489,31.225345025716006],[34.48010057503075,31.234362405883807],[34.469606381936195,31.234482736280043]]]}",0,0,0,0,0,0,0,0,0,0
"1050","1_gaza_dpm_20231012T154103_asc_00000000000000000419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,"{""type"":""Polygon"",""coordinates"":[[[34.46946673284586,31.225465397431044],[34.46932716811846,31.216443476411104],[34.479819449334116,31.216323166140416],[34.47996001229489,31.225345025716006],[34.46946673284586,31.225465397431044]]]}",0,0,0,0,0,0,0,0,0,0
"1051","1_gaza_dpm_20231012T154103_asc_0000000000000000041a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051,"{""type"":""Polygon"",""coordinates"":[[[34.485634017989476,31.586127130403135],[34.49617271916265,31.586004119537886],[34.49631689196967,31.59502538995328],[34.48577727785022,31.595148443417482],[34.485634017989476,31.586127130403135]]]}",0,0,0,0,0,0,0,0,0,0
"1052","1_gaza_dpm_20231012T154103_asc_0000000000000000041b",0,0,200.061782836914,1500.46327972412,5001.54293823242,1000.3084487915,0,100.030883789062,1000.30854797363,0,0,500.154312133789,0,800.24781036377,0,0,500.154747009277,0.784556848862592,0,0,0,0,0,0,0,0,0,0,0,400.123916625977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052,"{""type"":""Polygon"",""coordinates"":[[[34.485634017989476,31.586127130403135],[34.4854910116026,31.577110280014825],[34.496028630677756,31.57698736306513],[34.49617271916265,31.586004119537886],[34.485634017989476,31.586127130403135]]]}",0,0,0,0,0,0,0.784556848862592,0,0,0
"1053","1_gaza_dpm_20231012T154103_asc_0000000000000000041c",0,0,0,0,0,1200.36402893066,0,0,2500.75774383545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053,"{""type"":""Polygon"",""coordinates"":[[[34.4854910116026,31.577110280014825],[34.485347920413496,31.56808896040971],[34.49588454195623,31.567966111679166],[34.496028630677756,31.57698736306513],[34.4854910116026,31.577110280014825]]]}",0,0,0,0,0,0,0,0,0,0
"1054","1_gaza_dpm_20231012T154103_asc_0000000000000000041d",43713.46484375,76426.7110118193,47915.5276140998,12406.1710686179,7402.27416992188,1602.06257180607,0,3200.98559570312,4804.61991684858,0,0,0,0,2500.7650680542,7402.28118896484,0,4201.29415893555,800.243843078613,1200.36640167236,0,0,0,0,4.70730770335478,0,0,0,0,0,0,0,0,0,900.27409362793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054,"{""type"":""Polygon"",""coordinates"":[[[34.485347920413496,31.56808896040971],[34.48520499813015,31.559072131482715],[34.4957406221167,31.558949273855802],[34.49588454195623,31.567966111679166],[34.485347920413496,31.56808896040971]]]}",0,0,0,0,0,1400.43214416504,0,0,0,0
"1055","1_gaza_dpm_20231012T154103_asc_0000000000000000041e",1000.30806732178,35420.3455534991,79963.0297444063,53142.1945936315,76928.3233612958,16715.3141472312,34315.2255724739,28119.5397253597,23516.5776326797,11203.4027557373,8802.68517303467,12921.2031977036,2300.70397186279,14804.5190887451,9105.91496905158,11908.3425616096,18805.7333145142,15904.8505706787,1200.36940765381,0,6401.95889282227,2100.6435470581,0,400.122924804688,1600.48541259766,1300.39581298828,2600.79359436035,2500.76473999023,0,900.274566650391,0,1100.33952331543,0,0,0,1700.51961517334,2500.76684570312,0,0,0,0,0,0,0,0,0,0,0,0,0,1055,"{""type"":""Polygon"",""coordinates"":[[[34.48520499813015,31.559072131482715],[34.48506207561419,31.550050731628218],[34.49559661748163,31.549927967824324],[34.4957406221167,31.558949273855802],[34.48520499813015,31.559072131482715]]]}",0,0,0,0,0,0,0,1900.57872009277,0,0
"1056","1_gaza_dpm_20231012T154103_asc_0000000000000000041f",2600.80372619629,3407.30907933852,38118.7824853336,32932.7878684549,75929.5821048512,45124.7984228695,35915.6709231208,67129.9434011123,139186.43648933,15909.5847449808,9502.89952087402,14310.6345874562,4401.34552001953,3901.1949005127,12903.9503097534,1100.33659362793,800.244514465332,7602.32221984863,0,0,700.213165283203,0,0,0,0,1600.49512481689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,"{""type"":""Polygon"",""coordinates"":[[[34.48506207561419,31.550050731628218],[34.48491923743535,31.54102940747826],[34.49545278172941,31.540906634826882],[34.49559661748163,31.549927967824324],[34.48506207561419,31.550050731628218]]]}",0,0,0,0,0,0,1100.33954620361,0,0,0
"1057","1_gaza_dpm_20231012T154103_asc_00000000000000000420",19105.8133239746,11503.522026062,32028.6000743193,41444.8006935568,80030.708783318,37531.8864773021,68238.0890085557,27314.599698235,109569.015646003,125144.751438006,99654.7740248736,51031.2539405374,11913.0303075454,8102.45951843262,0,0,0,400.123062133789,0,0,200.061470031738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057,"{""type"":""Polygon"",""coordinates"":[[[34.48491923743535,31.54102940747826],[34.48477648359405,31.53201252649501],[34.49530903030113,31.531889821071385],[34.49545278172941,31.540906634826882],[34.48491923743535,31.54102940747826]]]}",0,0,0,0,0,0,0,0,0,0
